float-n-math	libm.so.6	fmaxf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fmaxf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fmaxmagf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	fmaxmagf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fmaxmagf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fmaxmagf64	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fmaxmagf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fminf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	fminf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fminf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fminf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fminmagf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	fminmagf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fminmagf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fminmagf64	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fminmagf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fmodf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	fmodf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fmodf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fmodf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	frexpf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	frexpf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	frexpf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	frexpf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fromfpf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	fromfpf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fromfpf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fromfpf64	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fromfpf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fromfpxf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	fromfpxf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fromfpxf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fromfpxf64	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fromfpxf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	getpayloadf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	getpayloadf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	getpayloadf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	getpayloadf64	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	getpayloadf64x	GLIBC_2.27	absent from runtime export surface
