libc.so.6	__explicit_bzero_chk	GLIBC_2.25	3	shim	explicit_bzero	review	FORTIFY _chk variant; shim over explicit_bzero
libc.so.6	__fbufsize	GLIBC_2.2.5	2	forward-same	__fbufsize	-	runtime exports the same name
libc.so.6	__fcntl	GLIBC_2.2.5	1	forward-alias	fcntl	-	reserved-name alias of runtime export fcntl
libc.so.6	__fdelt_chk	GLIBC_2.15	4	stub	-	-	FORTIFY _chk variant; base fdelt also absent
libc.so.6	__fdelt_warn	GLIBC_2.15	4	stub	-	-	absent from runtime export surface
libc.so.6	__fentry__	GLIBC_2.13	4	stub	-	-	absent from runtime export surface
libc.so.6	__ffs	GLIBC_2.2.5	1	forward-alias	ffs	-	reserved-name alias of runtime export ffs
libc.so.6	__fgets_chk	GLIBC_2.4	3	shim	fgets	review	FORTIFY _chk variant; shim over fgets
libc.so.6	__fgets_unlocked_chk	GLIBC_2.4	3	shim	fgets_unlocked	review	FORTIFY _chk variant; shim over fgets_unlocked
libc.so.6	__fgetws_chk	GLIBC_2.4	3	shim	fgetws	review	FORTIFY _chk variant; shim over fgetws
libc.so.6	__fgetws_unlocked_chk	GLIBC_2.4	3	shim	fgetws_unlocked	review	FORTIFY _chk variant; shim over fgetws_unlocked
libc.so.6	__file_change_detection_for_fp	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__file_change_detection_for_path	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__file_change_detection_for_stat	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__file_is_unchanged	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__finite	GLIBC_2.2.5	1	forward-alias	finite	-	reserved-name alias of runtime export finite
libc.so.6	__finitef	GLIBC_2.2.5	1	forward-alias	finitef	-	reserved-name alias of runtime export finitef
libc.so.6	__finitel	GLIBC_2.2.5	1	forward-alias	finitel	-	reserved-name alias of runtime export finitel
libc.so.6	__flbf	GLIBC_2.2.5	2	forward-same	__flbf	-	runtime exports the same name
libc.so.6	__fork	GLIBC_2.2.5	1	forward-alias	fork	-	reserved-name alias of runtime export fork
libc.so.6	__fortify_fail	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__fpending	GLIBC_2.2.5	2	forward-same	__fpending	-	runtime exports the same name
libc.so.6	__fprintf_chk	GLIBC_2.3.4	3	shim	fprintf	review	FORTIFY _chk variant; shim over fprintf
libc.so.6	__fpu_control	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__fpurge	GLIBC_2.2.5	2	forward-same	__fpurge	-	runtime exports the same name
