execlp	variadic	SIGFE	execlp
execv	sv2ms	SIGFE	execv
execve	sv2ms	SIGFE	execve
execvp	sv2ms	SIGFE	execvp
execvpe	sv2ms	SIGFE	execvpe
exit	sv2ms	SIGFE	cygwin_exit
exp	sv2ms	NOSIGFE	exp
exp10	sv2ms	NOSIGFE	exp10
exp10f	sv2ms	NOSIGFE	exp10f
exp10l	sv2ms	NOSIGFE	exp10l
exp2	sv2ms	NOSIGFE	exp2
exp2f	sv2ms	NOSIGFE	exp2f
exp2l	sv2ms	NOSIGFE	exp2l
expf	sv2ms	NOSIGFE	expf
expl	sv2ms	NOSIGFE	expl
explicit_bzero	sv2ms	NOSIGFE	explicit_bzero
expm1	sv2ms	NOSIGFE	expm1
expm1f	sv2ms	NOSIGFE	expm1f
expm1l	sv2ms	NOSIGFE	expm1l
fabs	sv2ms	NOSIGFE	fabs
fabsf	sv2ms	NOSIGFE	fabsf
fabsl	sv2ms	NOSIGFE	fabsl
faccessat	sv2ms	SIGFE	faccessat
facl	sv2ms	SIGFE	facl
fallocate	sv2ms	SIGFE	fallocate
fchdir	sv2ms	SIGFE	fchdir
fchmod	sv2ms	SIGFE	fchmod
fchmodat	sv2ms	SIGFE	fchmodat
fchown	sv2ms	SIGFE	fchown
fchownat	sv2ms	SIGFE	fchownat
fclose	sv2ms	SIGFE	fclose
fcloseall	sv2ms	SIGFE	fcloseall
fcntl	variadic	SIGFE	fcntl
fcvt	sv2ms	SIGFE	fcvt
fcvtbuf	sv2ms	SIGFE	fcvtbuf
fcvtf	sv2ms	SIGFE	fcvtf
fdatasync	sv2ms	SIGFE	fdatasync
fdclosedir	sv2ms	SIGFE	fdclosedir
fdim	sv2ms	NOSIGFE	fdim
fdimf	sv2ms	NOSIGFE	fdimf
fdiml	sv2ms	NOSIGFE	fdiml
fdopen	sv2ms	SIGFE	fdopen
fdopendir	sv2ms	SIGFE	fdopendir
feclearexcept	sv2ms	NOSIGFE	feclearexcept
fedisableexcept	sv2ms	NOSIGFE	fedisableexcept
feenableexcept	sv2ms	SIGFE	feenableexcept
fegetenv	sv2ms	NOSIGFE	fegetenv
fegetexcept	sv2ms	NOSIGFE	fegetexcept
fegetexceptflag	sv2ms	NOSIGFE	fegetexceptflag
fegetprec	sv2ms	NOSIGFE	fegetprec
fegetround	sv2ms	NOSIGFE	fegetround
feholdexcept	sv2ms	SIGFE	feholdexcept
feof	sv2ms	SIGFE	feof
feof_unlocked	sv2ms	SIGFE	feof_unlocked
feraiseexcept	sv2ms	NOSIGFE	feraiseexcept
ferror	sv2ms	SIGFE	ferror
ferror_unlocked	sv2ms	SIGFE	ferror_unlocked
fesetenv	sv2ms	SIGFE	fesetenv
fesetexceptflag	sv2ms	SIGFE	fesetexceptflag
fesetprec	sv2ms	NOSIGFE	fesetprec
fesetround	sv2ms	NOSIGFE	fesetround
fetestexcept	sv2ms	NOSIGFE	fetestexcept
feupdateenv	sv2ms	SIGFE	feupdateenv
fexecve	sv2ms	SIGFE	fexecve
fflush	sv2ms	SIGFE	fflush
fflush_unlocked	sv2ms	SIGFE	fflush_unlocked
ffs	sv2ms	NOSIGFE	ffs
ffsl	sv2ms	NOSIGFE	ffsl
ffsll	sv2ms	NOSIGFE	ffsll
fgetc	sv2ms	SIGFE	fgetc
fgetc_unlocked	sv2ms	SIGFE	fgetc_unlocked
fgetpos	sv2ms	SIGFE	fgetpos
fgets	sv2ms	SIGFE	fgets
fgets_unlocked	sv2ms	SIGFE	fgets_unlocked
fgetwc	sv2ms	SIGFE	fgetwc
fgetwc_unlocked	sv2ms	SIGFE	fgetwc_unlocked
fgetws	sv2ms	SIGFE	fgetws
fgetws_unlocked	sv2ms	SIGFE	fgetws_unlocked
fgetxattr	sv2ms	SIGFE	fgetxattr
fileno	sv2ms	SIGFE	fileno
fileno_unlocked	sv2ms	SIGFE	fileno_unlocked
finite	sv2ms	NOSIGFE	finite
