getsockopt	func	SIGFE	cygwin_getsockopt
getsubopt	func	NOSIGFE	-
gettimeofday	func	SIGFE	-
getuid	func	NOSIGFE	-
getusershell	func	SIGFE	-
getutent	func	SIGFE	-
getutid	func	SIGFE	-
getutline	func	SIGFE	-
getutxent	func	SIGFE	-
getutxid	func	SIGFE	-
getutxline	func	SIGFE	-
getw	func	SIGFE	-
getwc	func	SIGFE	-
getwc_unlocked	func	SIGFE	-
getwchar	func	SIGFE	-
getwchar_unlocked	func	SIGFE	-
getwd	func	SIGFE	-
getxattr	func	SIGFE	-
glob	func	SIGFE	-
glob_pattern_p	func	none	-
globfree	func	SIGFE	-
gmtime	func	SIGFE	-
gmtime_r	func	SIGFE	-
grantpt	func	NOSIGFE	-
hcreate	func	SIGFE	-
hcreate_r	func	SIGFE	-
hdestroy	func	SIGFE	-
hdestroy_r	func	SIGFE	-
herror	func	SIGFE	cygwin_herror
hsearch	func	SIGFE	-
hsearch_r	func	SIGFE	-
hstrerror	func	NOSIGFE	cygwin_hstrerror
htonl	func	NOSIGFE	-
htons	func	NOSIGFE	-
hypot	func	NOSIGFE	-
hypotf	func	NOSIGFE	-
hypotl	func	NOSIGFE	-
if_freenameindex	func	SIGFE	-
if_indextoname	func	SIGFE	cygwin_if_indextoname
if_nameindex	func	SIGFE	-
if_nametoindex	func	SIGFE	cygwin_if_nametoindex
ilogb	func	NOSIGFE	-
ilogbf	func	NOSIGFE	-
ilogbl	func	NOSIGFE	-
imaxabs	func	NOSIGFE	llabs
imaxdiv	func	NOSIGFE	lldiv
index	func	NOSIGFE	-
inet_addr	func	SIGFE	cygwin_inet_addr
inet_aton	func	SIGFE	cygwin_inet_aton
inet_makeaddr	func	NOSIGFE	-
inet_netof	func	NOSIGFE	-
inet_network	func	SIGFE	cygwin_inet_network
inet_ntoa	func	SIGFE	cygwin_inet_ntoa
inet_ntop	func	SIGFE	cygwin_inet_ntop
inet_pton	func	SIGFE	cygwin_inet_pton
infinity	func	NOSIGFE	-
infinityf	func	NOSIGFE	-
initgroups	func	SIGFE	-
initstate	func	NOSIGFE	-
insque	func	NOSIGFE	-
ioctl	func	SIGFE	-
iprintf	func	SIGFE	-
iruserok	func	SIGFE	-
iruserok_sa	func	SIGFE	-
isalnum	func	NOSIGFE	-
isalnum_l	func	NOSIGFE	-
isalpha	func	NOSIGFE	-
isalpha_l	func	NOSIGFE	-
isascii	func	NOSIGFE	-
isascii_l	func	NOSIGFE	-
isatty	func	SIGFE	-
isblank	func	NOSIGFE	-
isblank_l	func	NOSIGFE	-
iscntrl	func	NOSIGFE	-
iscntrl_l	func	NOSIGFE	-
isdigit	func	NOSIGFE	-
isdigit_l	func	NOSIGFE	-
isgraph	func	NOSIGFE	-
